#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PMF1	MIS12	9606.ENSP00000357256	9606.ENSP00000370557	0	0	0	0	0.049	0.991	0.900	0.423	0.999
PPP2R2D	STAG2	9606.ENSP00000399970	9606.ENSP00000218089	0	0	0	0	0.049	0	0	0.428	0.432
PPP2R2D	CCNB1	9606.ENSP00000399970	9606.ENSP00000256442	0	0	0	0	0	0.098	0	0.467	0.498
PPP2R2D	SGO1	9606.ENSP00000399970	9606.ENSP00000263753	0	0	0	0	0	0.071	0	0.466	0.482
PPP2R2D	BUB1B	9606.ENSP00000399970	9606.ENSP00000287598	0	0	0	0	0	0.062	0	0.423	0.435
PPP2R2D	PLK1	9606.ENSP00000399970	9606.ENSP00000300093	0	0	0	0	0	0.225	0	0.586	0.665
PPP2R2D	SKA3	9606.ENSP00000399970	9606.ENSP00000319417	0	0	0	0	0.055	0.569	0	0	0.575
PPP2R2D	ENSA	9606.ENSP00000399970	9606.ENSP00000341743	0	0	0	0	0.067	0.240	0.500	0.972	0.988
PPP2R2D	CDC20	9606.ENSP00000399970	9606.ENSP00000361540	0	0	0	0	0.074	0.067	0	0.477	0.508
PPP2R2D	MASTL	9606.ENSP00000399970	9606.ENSP00000365107	0	0	0	0	0	0	0.500	0.959	0.978
PPP2R2D	PTTG1	9606.ENSP00000399970	9606.ENSP00000377536	0	0	0	0	0	0.292	0	0.578	0.688
PPP2R2D	CDK1	9606.ENSP00000399970	9606.ENSP00000378699	0	0	0	0	0.053	0.108	0	0.744	0.765
PPP2R2D	WEE1	9606.ENSP00000399970	9606.ENSP00000402084	0	0	0	0	0	0.090	0	0.376	0.408
PPP2R2D	ARPP19	9606.ENSP00000399970	9606.ENSP00000454341	0	0	0	0	0.060	0	0.500	0.970	0.984
PSRC1	AURKA	9606.ENSP00000358925	9606.ENSP00000216911	0	0	0	0	0.265	0.209	0	0.237	0.518
PSRC1	MAPRE3	9606.ENSP00000358925	9606.ENSP00000233121	0	0	0	0	0	0.335	0	0.277	0.498
PSRC1	PIMREG	9606.ENSP00000358925	9606.ENSP00000250056	0	0	0	0	0.349	0	0	0.473	0.642
PSRC1	CCNB1	9606.ENSP00000358925	9606.ENSP00000256442	0	0	0	0	0.316	0	0	0.197	0.427
PSRC1	KIF23	9606.ENSP00000358925	9606.ENSP00000260363	0	0	0	0	0.256	0	0	0.335	0.484
PSRC1	KIF11	9606.ENSP00000358925	9606.ENSP00000260731	0	0	0	0	0.230	0	0	0.279	0.422
PSRC1	CENPE	9606.ENSP00000358925	9606.ENSP00000265148	0	0	0	0	0.274	0	0	0.315	0.482
PSRC1	ANLN	9606.ENSP00000358925	9606.ENSP00000265748	0	0	0	0	0.326	0	0	0.350	0.543
PSRC1	NUF2	9606.ENSP00000358925	9606.ENSP00000271452	0	0	0	0	0.264	0	0	0.363	0.512
PSRC1	BUB1B	9606.ENSP00000358925	9606.ENSP00000287598	0	0	0	0	0.318	0	0	0.164	0.406
PSRC1	PLK1	9606.ENSP00000358925	9606.ENSP00000300093	0	0	0	0	0.347	0	0	0.182	0.443
PSRC1	BIRC5	9606.ENSP00000358925	9606.ENSP00000301633	0	0	0	0	0.313	0	0	0.226	0.445
PSRC1	SPAG5	9606.ENSP00000358925	9606.ENSP00000323300	0	0	0.282	0	0.269	0	0	0.197	0.541
PSRC1	NCAPD2	9606.ENSP00000358925	9606.ENSP00000325017	0	0	0	0	0.190	0	0	0.434	0.522
PSRC1	TACC3	9606.ENSP00000358925	9606.ENSP00000326550	0	0	0	0	0.226	0	0	0.325	0.455
PSRC1	CDCA2	9606.ENSP00000358925	9606.ENSP00000328228	0	0	0	0	0.179	0	0	0.400	0.487
PSRC1	CENPA	9606.ENSP00000358925	9606.ENSP00000336868	0	0	0	0	0.319	0	0	0.315	0.514
PSRC1	UBE2C	9606.ENSP00000358925	9606.ENSP00000348838	0	0	0	0	0.258	0	0	0.265	0.431
PSRC1	ZC3HC1	9606.ENSP00000358925	9606.ENSP00000351052	0	0	0	0	0.062	0	0	0.447	0.459
PSRC1	CENPF	9606.ENSP00000358925	9606.ENSP00000355922	0	0	0	0	0.229	0	0	0.313	0.448
PSRC1	NUSAP1	9606.ENSP00000358925	9606.ENSP00000499238	0	0	0	0	0.190	0	0	0.293	0.404
PSRC1	CDC20	9606.ENSP00000358925	9606.ENSP00000361540	0	0	0	0	0.294	0	0	0.257	0.453
PSRC1	CKAP5	9606.ENSP00000358925	9606.ENSP00000432768	0	0	0	0	0.097	0	0	0.453	0.485
PSRC1	KIF20B	9606.ENSP00000358925	9606.ENSP00000360793	0	0	0	0	0.135	0	0	0.440	0.495
PSRC1	CDCA3	9606.ENSP00000358925	9606.ENSP00000442068	0	0	0	0	0.304	0	0	0.310	0.500
PSRC1	KIF2C	9606.ENSP00000358925	9606.ENSP00000361298	0	0	0	0	0.353	0	0	0.370	0.575
PSRC1	CDCA8	9606.ENSP00000358925	9606.ENSP00000362146	0	0	0	0	0.351	0	0	0.452	0.629
PSRC1	MAPRE1	9606.ENSP00000358925	9606.ENSP00000364721	0	0	0	0	0.047	0.599	0	0.157	0.650
PSRC1	KIF2A	9606.ENSP00000358925	9606.ENSP00000385000	0	0	0	0	0.067	0	0	0.648	0.657
PTTG1	ZW10	9606.ENSP00000377536	9606.ENSP00000200135	0	0	0	0	0.073	0	0	0.479	0.497
PTTG1	CDC6	9606.ENSP00000377536	9606.ENSP00000209728	0	0	0	0	0.331	0	0	0.528	0.671
PTTG1	AURKA	9606.ENSP00000377536	9606.ENSP00000216911	0	0	0	0	0.680	0.329	0.500	0.730	0.967
PTTG1	STAG2	9606.ENSP00000377536	9606.ENSP00000218089	0	0	0	0	0	0	0	0.551	0.551
PTTG1	OIP5	9606.ENSP00000377536	9606.ENSP00000220514	0	0	0	0	0.434	0	0	0.182	0.517
PTTG1	FBXO5	9606.ENSP00000377536	9606.ENSP00000229758	0	0	0	0	0.355	0	0	0.612	0.739
PTTG1	NCAPH	9606.ENSP00000377536	9606.ENSP00000240423	0	0	0	0	0.401	0	0	0.546	0.717
PTTG1	CDC25B	9606.ENSP00000377536	9606.ENSP00000245960	0	0	0	0	0.142	0	0	0.372	0.438
PTTG1	KNSTRN	9606.ENSP00000377536	9606.ENSP00000249776	0	0	0	0	0.335	0	0	0.179	0.430
PTTG1	PIMREG	9606.ENSP00000377536	9606.ENSP00000250056	0	0	0	0	0.384	0	0	0.247	0.516
PTTG1	NCAPG	9606.ENSP00000377536	9606.ENSP00000251496	0	0	0	0	0.664	0	0	0.440	0.804
PTTG1	CCNA1	9606.ENSP00000377536	9606.ENSP00000255465	0	0	0	0	0.251	0	0	0.610	0.695
PTTG1	CCNB1	9606.ENSP00000377536	9606.ENSP00000256442	0	0	0	0	0.854	0	0	0.899	0.984
PTTG1	USP44	9606.ENSP00000377536	9606.ENSP00000258499	0	0	0	0	0.062	0.292	0	0.354	0.533
PTTG1	KIF23	9606.ENSP00000377536	9606.ENSP00000260363	0	0	0	0	0.386	0	0	0.386	0.607
PTTG1	KIF11	9606.ENSP00000377536	9606.ENSP00000260731	0	0	0	0	0.569	0	0	0.687	0.859
PTTG1	NDC80	9606.ENSP00000377536	9606.ENSP00000261597	0	0	0	0	0.678	0	0	0.503	0.833
PTTG1	ANAPC5	9606.ENSP00000377536	9606.ENSP00000261819	0	0	0	0	0.050	0	0.650	0.447	0.800
PTTG1	SGO1	9606.ENSP00000377536	9606.ENSP00000263753	0	0	0	0	0.443	0	0	0.789	0.877
PTTG1	CENPE	9606.ENSP00000377536	9606.ENSP00000265148	0	0	0	0	0.505	0	0	0.606	0.796
PTTG1	ANLN	9606.ENSP00000377536	9606.ENSP00000265748	0	0	0	0	0.330	0	0	0.398	0.579
PTTG1	CDK2	9606.ENSP00000377536	9606.ENSP00000266970	0	0	0	0	0.410	0	0	0.432	0.651
PTTG1	NUF2	9606.ENSP00000377536	9606.ENSP00000271452	0	0	0	0	0.623	0	0	0.517	0.810
PTTG1	CDCA5	9606.ENSP00000377536	9606.ENSP00000275517	0	0	0	0	0.667	0	0	0.507	0.829
PTTG1	SPC25	9606.ENSP00000377536	9606.ENSP00000282074	0	0	0	0	0.486	0	0	0.248	0.597
PTTG1	SKA1	9606.ENSP00000377536	9606.ENSP00000285116	0	0	0	0	0.293	0	0	0.390	0.550
PTTG1	BUB1B	9606.ENSP00000377536	9606.ENSP00000287598	0	0	0	0	0.606	0.336	0	0.923	0.978
PTTG1	CCNB2	9606.ENSP00000377536	9606.ENSP00000288207	0	0	0	0	0.863	0	0	0.790	0.970
PTTG1	MAD2L1	9606.ENSP00000377536	9606.ENSP00000296509	0	0	0	0	0.539	0	0	0.774	0.891
PTTG1	RAD21	9606.ENSP00000377536	9606.ENSP00000297338	0	0	0	0	0.081	0	0	0.780	0.789
PTTG1	WAPL	9606.ENSP00000377536	9606.ENSP00000298767	0	0	0	0	0	0	0	0.448	0.448
PTTG1	PLK1	9606.ENSP00000377536	9606.ENSP00000300093	0	0	0	0	0.582	0	0.500	0.809	0.956
PTTG1	TPX2	9606.ENSP00000377536	9606.ENSP00000300403	0	0	0	0	0.770	0	0	0.673	0.921
PTTG1	CDT1	9606.ENSP00000377536	9606.ENSP00000301019	0	0	0	0	0.384	0	0	0.371	0.596
PTTG1	BIRC5	9606.ENSP00000377536	9606.ENSP00000301633	0	0	0	0	0.849	0	0	0.532	0.926
PTTG1	BUB1	9606.ENSP00000377536	9606.ENSP00000302530	0	0	0	0	0.744	0	0	0.833	0.955
PTTG1	AURKC	9606.ENSP00000377536	9606.ENSP00000302898	0	0	0	0	0.309	0	0	0.383	0.556
PTTG1	CDC25A	9606.ENSP00000377536	9606.ENSP00000303706	0	0	0	0	0.225	0	0	0.418	0.530
PTTG1	ZWILCH	9606.ENSP00000377536	9606.ENSP00000311429	0	0	0	0	0.216	0	0	0.448	0.548
PTTG1	AURKB	9606.ENSP00000377536	9606.ENSP00000313950	0	0	0	0	0.608	0	0.500	0.760	0.949
PTTG1	ANAPC2	9606.ENSP00000377536	9606.ENSP00000314004	0	0	0	0	0	0.510	0.650	0.202	0.851
PTTG1	SKA3	9606.ENSP00000377536	9606.ENSP00000319417	0	0	0	0	0.395	0.126	0	0.229	0.557
PTTG1	CDC25C	9606.ENSP00000377536	9606.ENSP00000321656	0	0	0	0	0.480	0	0	0.477	0.716
PTTG1	SPAG5	9606.ENSP00000377536	9606.ENSP00000323300	0	0	0	0	0.680	0	0	0.519	0.840
PTTG1	NCAPD2	9606.ENSP00000377536	9606.ENSP00000325017	0	0	0	0	0.279	0.124	0	0.392	0.583
PTTG1	TACC3	9606.ENSP00000377536	9606.ENSP00000326550	0	0	0	0	0.269	0	0	0.249	0.428
PTTG1	CDCA2	9606.ENSP00000377536	9606.ENSP00000328228	0	0	0	0	0.434	0	0	0.245	0.555
PTTG1	KNTC1	9606.ENSP00000377536	9606.ENSP00000328236	0	0	0	0	0.261	0	0	0.399	0.537
PTTG1	KNL1	9606.ENSP00000377536	9606.ENSP00000335463	0	0	0	0	0.244	0	0	0.478	0.588
PTTG1	CENPA	9606.ENSP00000377536	9606.ENSP00000336868	0	0	0	0	0.590	0	0	0.440	0.761
PTTG1	ANAPC1	9606.ENSP00000377536	9606.ENSP00000339109	0	0	0	0	0.072	0	0.650	0.321	0.760
PTTG1	SMC4	9606.ENSP00000377536	9606.ENSP00000341382	0	0	0	0	0.313	0	0	0.427	0.590
PTTG1	ENSA	9606.ENSP00000377536	9606.ENSP00000341743	0	0	0	0	0.056	0	0	0.510	0.517
PTTG1	CCNG1	9606.ENSP00000377536	9606.ENSP00000344635	0	0	0	0	0.218	0	0	0.288	0.420
PTTG1	CDC16	9606.ENSP00000377536	9606.ENSP00000348554	0	0	0	0	0.043	0	0.650	0.470	0.806
PTTG1	UBE2C	9606.ENSP00000377536	9606.ENSP00000348838	0	0	0	0	0.838	0	0.400	0.813	0.980
PTTG1	ANAPC11	9606.ENSP00000377536	9606.ENSP00000349957	0	0	0	0	0.072	0.625	0.500	0.595	0.920
PTTG1	SMC3	9606.ENSP00000377536	9606.ENSP00000354720	0	0	0	0	0.109	0	0	0.476	0.514
PTTG1	CENPF	9606.ENSP00000377536	9606.ENSP00000355922	0	0	0	0	0.574	0	0	0.611	0.827
PTTG1	NEK2	9606.ENSP00000377536	9606.ENSP00000355966	0	0	0	0	0.569	0	0	0.755	0.890
PTTG1	ASPM	9606.ENSP00000377536	9606.ENSP00000356379	0	0	0	0	0.698	0	0	0.574	0.866
PTTG1	CENPW	9606.ENSP00000377536	9606.ENSP00000357308	0	0	0	0	0.653	0	0	0.304	0.748
PTTG1	BUB3	9606.ENSP00000377536	9606.ENSP00000357858	0	0	0	0	0.201	0	0	0.808	0.840
PTTG1	CEP55	9606.ENSP00000377536	9606.ENSP00000360540	0	0	0	0	0.653	0	0	0.702	0.892
PTTG1	KIF2C	9606.ENSP00000377536	9606.ENSP00000361298	0	0	0	0	0.754	0	0	0.512	0.875
PTTG1	CDC20	9606.ENSP00000377536	9606.ENSP00000361540	0	0	0	0	0.889	0.923	0.650	0.969	0.999
PTTG1	CDCA8	9606.ENSP00000377536	9606.ENSP00000362146	0	0	0	0	0.679	0	0	0.682	0.893
PTTG1	ZWINT	9606.ENSP00000377536	9606.ENSP00000363055	0	0	0	0	0.537	0	0	0.431	0.725
PTTG1	CDC26	9606.ENSP00000377536	9606.ENSP00000363322	0	0	0	0	0.066	0	0.650	0.370	0.776
PTTG1	MASTL	9606.ENSP00000377536	9606.ENSP00000365107	0	0	0	0	0.190	0.127	0	0.574	0.673
PTTG1	CHEK2	9606.ENSP00000377536	9606.ENSP00000372023	0	0	0	0	0.107	0	0	0.388	0.430
PTTG1	NCAPG2	9606.ENSP00000377536	9606.ENSP00000387007	0	0	0	0	0.333	0	0	0.154	0.412
PTTG1	KIF18B	9606.ENSP00000377536	9606.ENSP00000465992	0	0	0	0	0.275	0	0	0.230	0.418
PTTG1	DSN1	9606.ENSP00000377536	9606.ENSP00000389810	0	0	0	0	0.174	0	0	0.330	0.423
PTTG1	GOLGA2	9606.ENSP00000377536	9606.ENSP00000416097	0	0	0	0	0	0	0	0.445	0.445
PTTG1	SPC24	9606.ENSP00000377536	9606.ENSP00000465075	0	0	0	0	0.309	0	0	0.290	0.488
PTTG1	ARPP19	9606.ENSP00000377536	9606.ENSP00000454341	0	0	0	0	0.060	0	0	0.483	0.493
PTTG1	FAM83D	9606.ENSP00000377536	9606.ENSP00000481465	0	0	0	0	0.345	0	0	0.259	0.494
PTTG1	CCNF	9606.ENSP00000377536	9606.ENSP00000380256	0	0	0	0	0.288	0	0	0.346	0.515
PTTG1	CDK3	9606.ENSP00000377536	9606.ENSP00000410561	0	0	0	0	0.338	0	0	0.415	0.596
PTTG1	WEE1	9606.ENSP00000377536	9606.ENSP00000402084	0	0	0	0	0.110	0	0	0.626	0.653
PTTG1	ANAPC7	9606.ENSP00000377536	9606.ENSP00000394394	0	0	0	0	0.049	0	0.650	0.076	0.665
PTTG1	ANAPC16	9606.ENSP00000377536	9606.ENSP00000477760	0	0	0	0	0	0	0.500	0.375	0.674
PTTG1	RAE1	9606.ENSP00000377536	9606.ENSP00000379181	0	0	0	0	0.078	0.292	0	0.553	0.682
PTTG1	PPP2R2D	9606.ENSP00000377536	9606.ENSP00000399970	0	0	0	0	0	0.292	0	0.578	0.688
PTTG1	KIFC1	9606.ENSP00000377536	9606.ENSP00000393963	0	0	0	0	0.493	0	0	0.434	0.701
PTTG1	INCENP	9606.ENSP00000377536	9606.ENSP00000378295	0	0	0	0	0.204	0	0	0.662	0.719
PTTG1	ANAPC4	9606.ENSP00000377536	9606.ENSP00000426654	0	0	0	0	0.049	0	0.650	0.269	0.735
PTTG1	ANAPC15	9606.ENSP00000377536	9606.ENSP00000437360	0	0	0	0	0.067	0	0.500	0.507	0.749
PTTG1	ANAPC13	9606.ENSP00000377536	9606.ENSP00000421842	0	0	0	0	0	0	0.650	0.398	0.780
PTTG1	CDC23	9606.ENSP00000377536	9606.ENSP00000378350	0	0	0	0	0.068	0	0.650	0.515	0.828
PTTG1	CDCA3	9606.ENSP00000377536	9606.ENSP00000442068	0	0	0	0	0.732	0	0	0.419	0.838
PTTG1	NUSAP1	9606.ENSP00000377536	9606.ENSP00000499238	0	0	0	0	0.813	0	0	0.521	0.906
PTTG1	ANAPC10	9606.ENSP00000377536	9606.ENSP00000478501	0	0	0	0	0.064	0	0.650	0.751	0.911
PTTG1	CCNA2	9606.ENSP00000377536	9606.ENSP00000481380	0	0	0	0	0.808	0	0	0.672	0.934
PTTG1	CDK1	9606.ENSP00000377536	9606.ENSP00000378699	0	0	0	0	0.856	0	0	0.902	0.985
PTTG1	FZR1	9606.ENSP00000377536	9606.ENSP00000378529	0	0	0	0	0.295	0.923	0.500	0.696	0.990
RAD21	CDC6	9606.ENSP00000297338	9606.ENSP00000209728	0	0	0	0	0.310	0	0	0.333	0.520
RAD21	AURKA	9606.ENSP00000297338	9606.ENSP00000216911	0	0	0	0	0.142	0.071	0	0.578	0.634
RAD21	STAG2	9606.ENSP00000297338	9606.ENSP00000218089	0	0	0	0	0.419	0.999	0.900	0.999	0.999
RAD21	NCAPH	9606.ENSP00000297338	9606.ENSP00000240423	0	0	0	0	0.084	0.079	0	0.852	0.864
RAD21	NCAPG	9606.ENSP00000297338	9606.ENSP00000251496	0	0	0	0	0.098	0.148	0	0.784	0.819
RAD21	CCNB1	9606.ENSP00000297338	9606.ENSP00000256442	0	0	0	0	0.138	0.301	0.400	0.367	0.741
RAD21	KIF23	9606.ENSP00000297338	9606.ENSP00000260363	0	0	0	0	0.178	0	0	0.422	0.504
RAD21	TIPIN	9606.ENSP00000297338	9606.ENSP00000261881	0	0	0	0	0.130	0.292	0	0.217	0.475
RAD21	MAU2	9606.ENSP00000297338	9606.ENSP00000262815	0	0	0	0	0.127	0	0.500	0.794	0.902
RAD21	SGO1	9606.ENSP00000297338	9606.ENSP00000263753	0	0	0	0	0.047	0.696	0	0.917	0.973
RAD21	DYNC1LI1	9606.ENSP00000297338	9606.ENSP00000273130	0	0	0	0	0.058	0	0	0.420	0.430
RAD21	CENPC	9606.ENSP00000297338	9606.ENSP00000273853	0	0	0	0	0.056	0.191	0	0.319	0.435
RAD21	CDCA5	9606.ENSP00000297338	9606.ENSP00000275517	0	0	0	0	0.068	0.844	0.500	0.865	0.988
RAD21	TERF1	9606.ENSP00000297338	9606.ENSP00000276603	0	0	0	0	0.180	0	0.500	0.290	0.683
RAD21	SMC2	9606.ENSP00000297338	9606.ENSP00000286398	0	0	0	0	0.143	0.589	0	0.539	0.823
RAD21	NSMCE2	9606.ENSP00000297338	9606.ENSP00000287437	0	0	0	0	0.110	0.292	0.400	0.485	0.779
RAD21	BUB1B	9606.ENSP00000297338	9606.ENSP00000287598	0	0	0	0	0.100	0.071	0	0.420	0.473
RAD21	CCNB2	9606.ENSP00000297338	9606.ENSP00000288207	0	0	0	0	0.138	0.301	0.400	0.539	0.811
RAD21	MAD2L1	9606.ENSP00000297338	9606.ENSP00000296509	0	0	0	0	0.178	0.079	0	0.566	0.643
RAD21	CCNA2	9606.ENSP00000297338	9606.ENSP00000481380	0	0	0	0	0.145	0	0	0.327	0.400
RAD21	SPC24	9606.ENSP00000297338	9606.ENSP00000465075	0	0	0	0	0.054	0	0	0.424	0.431
RAD21	NEK2	9606.ENSP00000297338	9606.ENSP00000355966	0	0	0	0	0.110	0	0	0.389	0.433
RAD21	CHEK2	9606.ENSP00000297338	9606.ENSP00000372023	0	0	0	0	0.094	0	0	0.401	0.435
RAD21	CDC16	9606.ENSP00000297338	9606.ENSP00000348554	0	0	0	0	0.171	0.079	0	0.341	0.453
RAD21	SKA2	9606.ENSP00000297338	9606.ENSP00000333433	0	0	0	0	0.078	0	0	0.433	0.454
RAD21	ENSA	9606.ENSP00000297338	9606.ENSP00000341743	0	0	0	0	0.056	0	0	0.454	0.462
RAD21	MASTL	9606.ENSP00000297338	9606.ENSP00000365107	0	0	0	0	0.060	0	0	0.469	0.479
RAD21	ZWINT	9606.ENSP00000297338	9606.ENSP00000363055	0	0	0	0	0.080	0	0	0.474	0.495
RAD21	ARPP19	9606.ENSP00000297338	9606.ENSP00000454341	0	0	0	0	0.108	0	0	0.465	0.502
RAD21	CENPA	9606.ENSP00000297338	9606.ENSP00000336868	0	0	0	0	0.086	0.125	0	0.442	0.515
RAD21	BUB3	9606.ENSP00000297338	9606.ENSP00000357858	0	0	0	0	0.166	0.110	0	0.404	0.519
RAD21	ERCC6L	9606.ENSP00000297338	9606.ENSP00000334675	0	0	0	0	0.059	0.086	0	0.488	0.521
RAD21	KIF2C	9606.ENSP00000297338	9606.ENSP00000361298	0	0	0	0	0.107	0	0	0.495	0.530
RAD21	CETN3	9606.ENSP00000297338	9606.ENSP00000428259	0	0	0	0	0.110	0.114	0	0.459	0.536
RAD21	CKAP5	9606.ENSP00000297338	9606.ENSP00000432768	0	0	0	0	0.149	0.071	0	0.467	0.542
RAD21	TIMELESS	9606.ENSP00000297338	9606.ENSP00000450607	0	0	0	0	0.185	0.234	0	0.342	0.554
RAD21	CDCA8	9606.ENSP00000297338	9606.ENSP00000362146	0	0	0	0	0.072	0.087	0	0.544	0.580
RAD21	CDC20	9606.ENSP00000297338	9606.ENSP00000361540	0	0	0	0	0.129	0.092	0	0.516	0.584
RAD21	UBE2I	9606.ENSP00000297338	9606.ENSP00000348056	0	0	0	0	0.067	0	0.500	0.209	0.599
RAD21	KNL1	9606.ENSP00000297338	9606.ENSP00000335463	0	0	0	0	0.070	0.098	0	0.578	0.616
RAD21	PLK5	9606.ENSP00000297338	9606.ENSP00000468376	0	0	0	0	0.198	0.514	0	0.155	0.641
RAD21	TENT4B	9606.ENSP00000297338	9606.ENSP00000396995	0	0	0	0	0.056	0	0	0.648	0.653
RAD21	INCENP	9606.ENSP00000297338	9606.ENSP00000378295	0	0	0	0	0.158	0	0	0.621	0.668
RAD21	NCAPD3	9606.ENSP00000297338	9606.ENSP00000433681	0	0	0	0	0.101	0	0	0.668	0.688
RAD21	WEE1	9606.ENSP00000297338	9606.ENSP00000402084	0	0	0	0	0.119	0.572	0	0.287	0.708
RAD21	CDK1	9606.ENSP00000297338	9606.ENSP00000378699	0	0	0	0	0.139	0.104	0.400	0.462	0.718
RAD21	NCAPG2	9606.ENSP00000297338	9606.ENSP00000387007	0	0	0	0	0.145	0	0	0.706	0.738
RAD21	PTTG1	9606.ENSP00000297338	9606.ENSP00000377536	0	0	0	0	0.081	0	0	0.780	0.789
RAD21	NCAPD2	9606.ENSP00000297338	9606.ENSP00000325017	0	0	0	0	0.123	0.124	0	0.794	0.828
RAD21	BUB1	9606.ENSP00000297338	9606.ENSP00000302530	0	0	0	0	0.130	0.071	0	0.808	0.832
RAD21	AURKB	9606.ENSP00000297338	9606.ENSP00000313950	0	0	0	0	0.108	0.071	0	0.840	0.856
RAD21	PLK1	9606.ENSP00000297338	9606.ENSP00000300093	0	0	0	0	0.213	0.514	0.500	0.512	0.894
RAD21	SMC5	9606.ENSP00000297338	9606.ENSP00000354957	0	0	0	0	0.262	0.413	0.400	0.837	0.952
RAD21	SMC4	9606.ENSP00000297338	9606.ENSP00000341382	0	0	0	0	0.366	0.446	0	0.902	0.962
RAD21	PDS5B	9606.ENSP00000297338	9606.ENSP00000313851	0	0	0	0	0.393	0.967	0.500	0.889	0.998
RAD21	STAG1	9606.ENSP00000297338	9606.ENSP00000372689	0	0	0	0	0.214	0.999	0.900	0.999	0.999
RAD21	WAPL	9606.ENSP00000297338	9606.ENSP00000298767	0	0	0	0	0.082	0.893	0.500	0.990	0.999
RAD21	SMC1A	9606.ENSP00000297338	9606.ENSP00000323421	0	0	0	0	0.553	0.999	0.900	0.998	0.999
RAD21	SMC3	9606.ENSP00000297338	9606.ENSP00000354720	0	0	0	0	0.526	0.999	0.900	0.999	0.999
RAD21	PDS5A	9606.ENSP00000297338	9606.ENSP00000303427	0	0	0	0	0.336	0.953	0.500	0.998	0.999
RAE1	NEK9	9606.ENSP00000379181	9606.ENSP00000238616	0	0	0	0	0.042	0.098	0.400	0.216	0.539
RAE1	CCNB1	9606.ENSP00000379181	9606.ENSP00000256442	0	0	0	0	0.074	0.091	0.400	0.186	0.533
RAE1	CENPE	9606.ENSP00000379181	9606.ENSP00000265148	0	0	0	0	0.062	0.287	0	0.209	0.425
RAE1	SDE2	9606.ENSP00000379181	9606.ENSP00000272091	0	0	0	0	0.049	0	0	0.400	0.405
RAE1	BUB1B	9606.ENSP00000379181	9606.ENSP00000287598	0	0	0	0	0.063	0.782	0	0.707	0.935
RAE1	CCNB2	9606.ENSP00000379181	9606.ENSP00000288207	0	0	0	0	0.073	0.091	0.400	0.085	0.475
RAE1	MAPRE2	9606.ENSP00000379181	9606.ENSP00000300249	0	0	0	0	0.086	0	0	0.799	0.808
RAE1	BIRC5	9606.ENSP00000379181	9606.ENSP00000301633	0	0	0	0	0.102	0	0.400	0	0.438
RAE1	BUB1	9606.ENSP00000379181	9606.ENSP00000302530	0	0	0	0	0.078	0.776	0	0.731	0.939
RAE1	AURKB	9606.ENSP00000379181	9606.ENSP00000313950	0	0	0	0	0.102	0	0.400	0.154	0.504
RAE1	SKA3	9606.ENSP00000379181	9606.ENSP00000319417	0	0	0	0	0.070	0	0	0.449	0.465
RAE1	NUP43	9606.ENSP00000379181	9606.ENSP00000342262	0	0	0	0	0.164	0.136	0.800	0.263	0.879
RAE1	UBE2I	9606.ENSP00000379181	9606.ENSP00000348056	0	0	0	0	0.194	0.059	0.500	0.084	0.606
RAE1	TPR	9606.ENSP00000379181	9606.ENSP00000356448	0	0	0	0	0.055	0.212	0.800	0.670	0.944
RAE1	BUB3	9606.ENSP00000379181	9606.ENSP00000357858	0	0	0.069	0.829	0.136	0.069	0	0.636	0.691
RAE1	CDC20	9606.ENSP00000379181	9606.ENSP00000361540	0	0	0	0	0.072	0.092	0	0.552	0.590
RAE1	CDCA8	9606.ENSP00000379181	9606.ENSP00000362146	0	0	0	0	0.078	0.087	0.400	0.051	0.456
RAE1	NEK6	9606.ENSP00000379181	9606.ENSP00000362702	0	0	0	0	0.044	0	0.400	0.074	0.422
RAE1	CIT	9606.ENSP00000379181	9606.ENSP00000376306	0	0	0	0	0.055	0.292	0	0.318	0.503
RAE1	NUMA1	9606.ENSP00000379181	9606.ENSP00000377298	0	0	0	0	0.058	0.451	0	0.595	0.772
RAE1	PTTG1	9606.ENSP00000379181	9606.ENSP00000377536	0	0	0	0	0.078	0.292	0	0.553	0.682
RAE1	ZNF207	9606.ENSP00000379181	9606.ENSP00000378165	0	0	0	0	0.124	0	0	0.547	0.587
RAE1	INCENP	9606.ENSP00000379181	9606.ENSP00000378295	0	0	0	0	0.072	0	0.400	0.051	0.425
RAE1	CDK1	9606.ENSP00000379181	9606.ENSP00000378699	0	0	0	0	0.080	0.070	0.400	0.273	0.577
RAE1	RCC1	9606.ENSP00000379181	9606.ENSP00000497402	0	0	0	0	0.074	0.099	0	0.341	0.402
RAE1	SAC3D1	9606.ENSP00000379181	9606.ENSP00000436649	0	0	0	0	0	0.294	0	0.223	0.427
RAE1	NUP37	9606.ENSP00000379181	9606.ENSP00000448054	0	0	0	0	0.125	0.046	0.500	0.282	0.660
RAE1	RAN	9606.ENSP00000379181	9606.ENSP00000446215	0	0	0	0	0.188	0.195	0.500	0.290	0.737
RAE1	SEH1L	9606.ENSP00000379181	9606.ENSP00000382779	0	0	0	0	0.262	0.150	0.800	0.751	0.964
RAN	VRK1	9606.ENSP00000446215	9606.ENSP00000216639	0	0	0	0	0.218	0.292	0	0.058	0.433
